Customer ID,Recency,Frequency,Monetary,AvgOrderValue,DaysBetweenPurchases,TopProduct,PeakMonth,Q4Share,WeekendRatio,Cluster
13784,10,11,2462.79,223.89,31.8,HANGING HEART ZINC T-LIGHT HOLDER,6,0.12903225806451613,0.0,0
13786,367,1,230.39999999999998,230.39999999999998,53.0,WHITE HANGING HEART T-LIGHT HOLDER,12,1.0,0.0,0
13787,76,2,309.04,154.52,288.0,LARGE WHITE HEART OF WICKER,9,0.22580645161290322,0.7741935483870968,0
13790,4,1,348.8,348.8,53.0,JAZZ HEARTS ADDRESS BOOK,12,1.0,0.0,0
13791,128,2,1516.0,758.0,40.0,RED RETROSPOT CHARLOTTE BAG,6,0.0,0.0,0
13792,66,2,195.55,97.775,221.0,PAPER BUNTING WHITE LACE,10,0.6923076923076923,0.0,0
13798,1,57,37153.85,651.8219298245614,6.160714285714286,DOORMAT RED RETROSPOT,12,0.335243553008596,0.15472779369627507,1
13799,117,2,688.86,344.43,177.0,CERAMIC STRAWBERRY CAKE MONEY BANK,8,0.0,0.0,0
13800,310,1,558.32,558.32,53.0,VINTAGE SNAKES & LADDERS,2,0.0,0.0,0
13801,67,1,324.8,324.8,53.0,WHITE WOOD GARDEN PLANT LADDER,10,1.0,0.0,0
13802,139,3,4599.42,1533.14,86.0,LUNCH BAG RED RETROSPOT,3,0.0,0.2,0
13803,255,1,277.07,277.07,53.0,NATURAL SLATE HEART CHALKBOARD ,3,0.0,0.0,0
13804,31,7,2588.39,369.77,43.0,WORLD WAR 2 GLIDERS ASSTD DESIGNS,9,0.1037037037037037,0.07407407407407407,0
13805,52,2,924.6,462.3,76.0,FAIRY CAKES NOTEBOOK A6 SIZE,10,0.5384615384615384,0.0,0
13806,64,1,256.38,256.38,53.0,ENAMEL FLOWER JUG CREAM,10,1.0,0.0,0
13807,367,1,112.6,112.6,53.0,SILVER HANGING T-LIGHT HOLDER,12,1.0,0.0,0
13808,6,5,1747.66,349.53200000000004,22.25,DRAWER KNOB CERAMIC IVORY,9,0.5394736842105263,0.5263157894736842,0
13809,305,1,155.05,155.05,53.0,CANDLEHOLDER PINK HANGING HEART,2,0.0,0.0,0
13810,29,3,1499.01,499.67,13.5,SET OF 20 KIDS COOKIE CUTTERS,10,1.0,0.0,0
13811,184,3,814.5,271.5,27.0,POSTAGE,4,0.0,0.0,0
13812,42,3,539.0,179.66666666666666,31.0,POSTAGE,8,0.4444444444444444,0.0,0
13813,40,4,1366.8600000000001,341.71500000000003,31.333333333333332,POSTAGE,9,0.2898550724637681,0.21739130434782608,0
13814,92,2,1579.12,789.56,44.0,PACK OF 60 SPACEBOY CAKE CASES,7,0.0,0.0,0
13815,22,4,4027.36,1006.84,98.66666666666667,SET/10 PINK POLKADOT PARTY CANDLES,6,0.22727272727272727,0.0,0
13816,24,2,571.6700000000001,285.83500000000004,40.0,ROUND SNACK BOXES SET OF4 WOODLAND ,10,1.0,0.0,0
13817,29,2,382.98,191.49,322.0,JUMBO BAG WOODLAND ANIMALS,11,1.0,0.0,0
13819,302,3,1140.35,380.1166666666666,8.5,STRAWBERRY CHARLOTTE BAG,2,0.0,0.0,0
13821,145,2,385.64,192.82,116.0,ENAMEL BREAD BIN CREAM,3,0.0,0.0,0
13822,6,2,632.0,316.0,34.0,JINGLE BELL HEART DECORATION,10,1.0,1.0,0
13823,19,2,957.66,478.83,72.0,HOT BATHS METAL SIGN,9,0.35,0.0,0
13824,33,5,1698.94,339.788,69.0,S/4 CACTI CANDLES,4,0.21739130434782608,0.0,0
13826,176,1,189.5,189.5,53.0,RED RETROSPOT CAKE STAND,6,0.0,0.0,0
13827,58,3,409.8,136.6,42.5,PARTY BUNTING,7,0.33695652173913043,0.0,0
13828,22,1,209.49,209.49,53.0,RETROSPOT TEA SET CERAMIC 11 PC ,11,1.0,0.0,0
13831,16,6,2198.45,366.4083333333333,70.0,WHITE HANGING HEART T-LIGHT HOLDER,5,0.09722222222222222,0.1111111111111111,0
13832,19,1,52.199999999999996,52.199999999999996,53.0,CERAMIC HEART FAIRY CAKE MONEY BANK,11,1.0,1.0,0
13833,159,1,383.85,383.85,53.0,DOORMAT KEEP CALM AND COME IN,7,0.0,1.0,0
13835,25,4,834.57,208.6425,62.666666666666664,DOORMAT KEEP CALM AND COME IN,5,0.38181818181818183,0.38181818181818183,0
13837,212,2,266.59000000000003,133.29500000000002,105.0,ANTIQUE GLASS PEDESTAL BOWL,5,0.0,0.0,0
13838,6,4,674.82,168.705,121.33333333333333,SET OF 6 TEA TIME BAKING CASES,12,0.6060606060606061,1.0,0
13841,253,1,85.0,85.0,53.0,LARGE CHINESE STYLE SCISSOR,4,0.0,0.0,0
13842,59,9,3385.62,376.18,37.875,ASSORTED COLOUR BIRD ORNAMENT,9,0.25728155339805825,0.0,0
13844,11,1,361.62,361.62,53.0,JUMBO BAG WOODLAND ANIMALS,11,1.0,0.0,0
13845,65,1,312.98,312.98,53.0,HEART IVORY TRELLIS LARGE,10,1.0,0.0,0
13846,25,3,865.0600000000001,288.35333333333335,167.0,PAPER CHAIN KIT RETROSPOT,12,0.7272727272727273,0.0,0
13848,92,3,1255.0,418.3333333333333,136.5,SMALL CHINESE STYLE SCISSOR,2,0.2,0.0,0
13849,52,2,1537.95,768.975,119.0,SET OF 2 TEA TOWELS APPLE AND PEARS,10,0.6237623762376238,0.0,0
13850,129,1,1595.48,1595.48,53.0,36 DOILIES VINTAGE CHRISTMAS,8,0.0,0.0,0
13851,96,3,2651.46,883.82,95.5,TRAVEL SEWING KIT,8,0.0,0.0,0
13853,57,1,1090.14,1090.14,53.0,BOX OF 6 CHRISTMAS CAKE DECORATIONS,10,1.0,0.0,0
13854,9,25,8109.5199999999995,324.38079999999997,14.416666666666666,ASSORTED COLOUR BIRD ORNAMENT,12,0.2545454545454545,0.03636363636363636,0
13856,169,3,388.5,129.5,17.0,STRAWBERRY CHARLOTTE BAG,5,0.0,0.0,0
13858,57,1,216.17,216.17,53.0,3 TRADITIONAl BISCUIT CUTTERS  SET,10,1.0,0.0,0
13859,326,1,201.16,201.16,53.0,PLEASE ONE PERSON METAL SIGN,1,0.0,0.0,0
13860,1,5,1245.9,249.18,27.666666666666668,SET 6 PAPER TABLE LANTERN STARS ,9,0.6842105263157895,0.0,0
13862,18,8,2209.36,276.17,44.285714285714285,SET OF 4 PANTRY JELLY MOULDS,1,0.05755395683453238,0.14388489208633093,0
13863,248,1,305.78,305.78,53.0,EASTER TREE YELLOW BIRDS,4,0.0,0.0,0
13865,58,4,501.56,125.39,76.66666666666667,GREEN REGENCY TEACUP AND SAUCER,6,0.23333333333333334,0.0,0
13866,74,1,145.67000000000002,145.67000000000002,53.0,ASSORTED COLOUR BIRD ORNAMENT,9,0.0,0.0,0
13867,31,3,1005.09,335.03000000000003,93.0,WHITE HANGING HEART T-LIGHT HOLDER,9,0.38333333333333336,0.0,0
13868,7,2,3192.54,1596.27,31.0,VINTAGE DOILY JUMBO BAG RED ,11,1.0,0.0,0
13869,123,4,3083.65,770.9125,77.66666666666667,COFFEE MUG DOG + BALL DESIGN,8,0.06907894736842106,0.1611842105263158,0
13870,2,8,2770.94,346.3675,40.42857142857143,IVORY KITCHEN SCALES,2,0.23478260869565218,0.2,0
13871,23,13,6403.25,492.5576923076923,25.545454545454547,SET OF 3 CAKE TINS PANTRY DESIGN ,10,0.2708333333333333,0.0,0
13873,120,3,389.6,129.86666666666667,94.5,SET OF 6 SPICE TINS PANTRY DESIGN,8,0.0,0.0,0
13874,358,1,540.45,540.45,53.0,ENAMEL FLOWER JUG CREAM,12,1.0,0.0,0
13875,54,5,1786.79,357.358,61.5,RECYCLING BAG RETROSPOT ,2,0.22115384615384615,0.11538461538461539,0
13876,64,1,122.7,122.7,53.0,HEART MIRROR ANTIQUE WHITE,10,1.0,0.0,0
13877,86,1,117.24,117.24,53.0,RIDGED BONNE JAM JAR T-LIGHT HOLDER,9,0.0,0.0,0
13878,55,1,1271.57,1271.57,53.0,PARISIENNE JEWELLERY DRAWER ,10,1.0,1.0,0
13880,21,13,3219.77,247.67461538461538,28.5,JAM MAKING SET PRINTED,9,0.2727272727272727,0.09696969696969697,0
13881,4,20,17159.52,857.976,15.789473684210526,GARDENERS KNEELING PAD KEEP CALM ,6,0.2640449438202247,0.0,0
13882,3,5,1191.13,238.22600000000003,14.75,CHOCOLATE HOT WATER BOTTLE,10,1.0,0.0,0
13883,11,5,2674.48,534.896,60.25,PANTRY PASTRY BRUSH,5,0.3380281690140845,0.0,0
13884,7,5,787.6,157.52,68.75,WHITE HANGING HEART T-LIGHT HOLDER,9,0.22033898305084745,0.6101694915254238,0
13885,189,2,506.8,253.4,11.0,WHITE SOAP RACK WITH 2 BOTTLES,5,0.0,0.0,0
13886,71,1,243.56,243.56,53.0,HOME SWEET HOME HANGING HEART,9,0.0,0.0,0
13887,204,1,349.55,349.55,53.0,ENAMEL PINK COFFEE CONTAINER,5,0.0,0.0,0
13888,120,2,595.67,297.835,98.0,WHITE HANGING HEART T-LIGHT HOLDER,8,0.0,0.0,0
13889,93,1,416.90000000000003,416.90000000000003,53.0,RUSTIC MIRROR WITH LACE HEART,9,0.0,0.0,0
13890,1,10,1883.8100000000002,188.38100000000003,39.333333333333336,RETROSPOT HEART HOT WATER BOTTLE,12,0.8272727272727273,0.0,0
13892,27,4,632.97,158.2425,73.0,ROSES REGENCY TEACUP AND SAUCER ,10,0.8888888888888888,0.037037037037037035,0
13893,298,1,821.1,821.1,53.0,DOORMAT FAIRY CAKE,2,0.0,0.0,0
13894,24,3,564.62,188.20666666666668,143.0,SILVER HANGING T-LIGHT HOLDER,11,0.6296296296296297,0.0,0
13895,28,4,2593.07,648.2675,45.0,COLOUR GLASS T-LIGHT HOLDER HANGING,10,0.6186440677966102,0.0,0
13897,50,1,311.16,311.16,53.0,TRADITIONAL CHRISTMAS RIBBONS,10,1.0,0.0,0
13898,326,1,155.93,155.93,53.0,FELTCRAFT HAIRBANDS PINK AND WHITE ,1,0.0,0.0,0
13899,16,2,388.52,194.26,258.0,REGENCY CAKESTAND 3 TIER,3,0.21052631578947367,0.0,0
13900,183,3,740.95,246.98333333333335,39.5,ASSORTED COLOUR BIRD ORNAMENT,5,0.0,0.0,0
13901,72,5,2867.2,573.4399999999999,61.25,PINK CREAM FELT CRAFT TRINKET BOX ,7,0.0,0.0,0
13904,37,2,332.64,166.32,257.0,PACK OF 72 RETROSPOT CAKE CASES,2,0.34615384615384615,0.0,0
13908,80,4,2369.55,592.3875,65.33333333333333,ASSORTED COLOUR BIRD ORNAMENT,9,0.0,0.0,0
13911,57,9,2580.91,286.7677777777778,30.875,GROW A FLYTRAP OR SUNFLOWER IN TIN,2,0.02702702702702703,0.24324324324324326,0
13914,12,2,626.45,313.225,24.0,3 PIECE SPACEBOY COOKIE CUTTER SET,11,1.0,0.0,0
13917,50,2,272.04,136.02,141.0,NATURAL SLATE HEART CHALKBOARD ,10,0.7222222222222222,0.0,0
13918,50,2,1212.8400000000001,606.4200000000001,203.0,KINGS CHOICE GIANT TUBE MATCHES,10,0.7333333333333333,0.0,0
13919,59,2,384.81,192.405,62.0,WRAP RED APPLES ,8,0.42857142857142855,0.0,0
13922,352,1,172.25,172.25,53.0,WHITE HANGING HEART T-LIGHT HOLDER,12,1.0,0.0,0
13923,54,1,351.13,351.13,53.0,SPACEBOY BIRTHDAY CARD,10,1.0,0.0,0
13924,2,6,1838.8500000000001,306.475,13.4,HOME SWEET HOME BLACKBOARD,9,0.6666666666666666,0.0,0
13925,93,4,678.25,169.5625,21.0,3 TIER CAKE TIN GREEN AND CREAM,7,0.0,0.0,0
13926,23,1,223.85000000000002,223.85000000000002,53.0,HEART OF WICKER LARGE,11,1.0,0.0,0
13927,75,1,348.99,348.99,53.0,MISTLETOE HEART WREATH GREEN,9,0.0,0.0,0
13928,11,4,464.57,116.1425,40.333333333333336,PARISIENNE KEY CABINET ,11,0.5185185185185185,0.0,0
13929,169,2,842.65,421.325,157.0,CLASSIC METAL BIRDCAGE PLANT HOLDER,6,0.0,0.0,0
13930,58,2,337.34,168.67,78.0,3 PIECE SPACEBOY COOKIE CUTTER SET,7,0.4117647058823529,0.0,0
13931,96,2,1237.53,618.765,185.0,JUMBO BAG RED RETROSPOT,9,0.0,0.0,0
13932,295,1,307.4,307.4,53.0,RED DINER WALL CLOCK,2,0.0,0.0,0
13933,109,2,608.7900000000001,304.39500000000004,39.0,BAKING SET 9 PIECE RETROSPOT ,7,0.0,0.0,0
13934,264,1,922.1,922.1,53.0,PLASTERS IN TIN VINTAGE PAISLEY ,3,0.0,0.0,0
13936,180,1,376.58,376.58,53.0,MINI  ZINC GARDEN DECORATIONS ,6,0.0,0.0,0
13937,169,1,158.85,158.85,53.0,MULTI COLOUR SILVER T-LIGHT HOLDER,6,0.0,0.0,0
13938,35,1,71.66,71.66,53.0,SET OF 6 SNACK LOAF BAKING CASES,11,1.0,0.0,0
13939,23,3,568.55,189.51666666666665,144.0,HEART OF WICKER LARGE,8,0.24444444444444444,0.0,0
13940,17,4,839.14,209.785,41.666666666666664,DOORMAT UNION FLAG,7,0.4489795918367347,0.0,0
13941,22,5,5112.96,1022.592,87.25,CHILLI LIGHTS,12,0.4444444444444444,0.17777777777777778,0
13946,79,3,561.5699999999999,187.18999999999997,94.0,SET OF 6 CAKE CHOPSTICKS,5,0.0,0.45454545454545453,0
13947,65,1,90.6,90.6,53.0,SWEETHEART RECIPE BOOK STAND,10,1.0,0.0,0
13948,361,1,102.0,102.0,53.0,CAKE PLATE LOVEBIRD WHITE,12,1.0,0.0,0
13949,3,6,2427.32,404.55333333333334,17.8,ASSORTED COLOUR BIRD ORNAMENT,9,0.6125,0.1125,0
13950,11,4,745.06,186.265,78.0,WHITE HANGING HEART T-LIGHT HOLDER,11,0.5714285714285714,0.0,0
13951,176,3,674.45,224.8166666666667,58.5,REGENCY CAKESTAND 3 TIER,4,0.0,0.5128205128205128,0
13952,218,2,3251.071,1625.5355,20.0,CERAMIC STRAWBERRY CAKE MONEY BANK,4,0.0,0.0,0
13953,7,7,3515.68,502.23999999999995,57.166666666666664,SOMBRERO ,12,0.45,0.0,0
13954,2,2,439.92,219.96,69.0,BREAD BIN DINER STYLE IVORY,9,0.48,0.0,0
13955,154,2,322.96,161.48,151.0,REGENCY CAKESTAND 3 TIER,7,0.0,0.0,0
13956,5,5,1019.27,203.85399999999998,66.0,IVORY HANGING DECORATION  HEART,7,0.2653061224489796,1.0,0
13959,79,3,594.04,198.01333333333332,141.0,FOUR HOOK  WHITE LOVEBIRDS,9,0.17777777777777778,0.17777777777777778,0
13960,21,2,230.22,115.11,50.0,HEART OF WICKER LARGE,11,0.6666666666666666,0.0,0
13962,22,2,169.55,84.775,223.0,WHITE WOOD GARDEN PLANT LADDER,4,0.36363636363636365,0.0,0
13963,308,4,664.54,166.135,19.333333333333332,FELTCRAFT CUSHION OWL,1,0.2,0.17142857142857143,0
13967,146,1,80.7,80.7,53.0,EDWARDIAN PARASOL NATURAL,7,0.0,1.0,0
13969,7,18,9024.17,501.34277777777777,20.529411764705884,RECYCLED ACAPULCO MAT RED,10,0.481421647819063,0.0,0
13971,19,8,2758.26,344.7825,37.714285714285715,SET/5 RED RETROSPOT LID GLASS BOWLS,8,0.2751677852348993,0.10738255033557047,0
13972,71,2,190.25,95.125,131.0,CHRYSANTHEMUM  JOURNAL,5,0.0,0.6,0
13973,287,1,264.7,264.7,53.0,PINK POT PLANT CANDLE,2,0.0,0.0,0
13974,49,1,413.59000000000003,413.59000000000003,53.0, 50'S CHRISTMAS GIFT BAG LARGE,10,1.0,0.0,0
13975,31,6,2461.2400000000002,410.2066666666667,48.4,SET OF 4 PANTRY JELLY MOULDS,11,0.3677811550151976,0.03343465045592705,0
13976,207,1,357.98,357.98,53.0,LED TEA LIGHTS,5,0.0,0.0,0
13978,15,2,196.79000000000002,98.39500000000001,30.0,ASSORTED TUTTI FRUTTI NOTEBOOK,10,1.0,0.0,0
13979,73,1,869.87,869.87,53.0,JUMBO BAG VINTAGE CHRISTMAS ,9,0.0,0.0,0
13980,60,1,200.14,200.14,53.0,POSTE FRANCE CUSHION COVER,10,1.0,0.0,0
13982,39,4,1871.81,467.9525,108.33333333333333,RED RETROSPOT SUGAR JAM BOWL,10,0.5495495495495496,0.0,0
13983,30,12,2603.43,216.9525,30.09090909090909,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,1,0.27102803738317754,0.056074766355140186,0
13984,27,5,920.51,184.102,84.25,WHITE TALL PORCELAIN T-LIGHT HOLDER,12,0.5625,0.25,0
13985,4,15,7060.13,470.67533333333336,18.071428571428573,RECYCLING BAG RETROSPOT ,11,0.42120343839541546,0.05730659025787966,0
13986,17,1,320.46,320.46,53.0,HYACINTH BULB T-LIGHT CANDLES,11,1.0,0.0,0
13988,20,6,4147.96,691.3266666666667,46.2,ASSORTED COLOUR BIRD ORNAMENT,9,0.23076923076923078,0.11538461538461539,0
13989,66,2,1266.08,633.04,173.0,BLACK HEART CARD HOLDER,4,0.43902439024390244,0.0,0
13990,213,1,311.3,311.3,53.0,CIRCUS PARADE LUNCH BOX ,5,0.0,0.0,0
13991,12,6,852.88,142.14666666666668,25.8,CHRISTMAS HANGING STAR WITH BELL,11,0.5487804878048781,0.7073170731707317,0
13992,30,1,76.8,76.8,53.0,36 PENCILS TUBE SKULLS,11,1.0,0.0,0
13993,43,9,3466.36,385.1511111111111,35.5,SET OF 4 ENGLISH ROSE PLACEMATS,7,0.1487603305785124,0.2644628099173554,0
13994,4,6,2274.14,379.0233333333333,28.2,SMALL GLASS HEART TRINKET POT,10,0.7162162162162162,0.0,0
13995,15,5,1393.69,278.738,57.5,LUNCH BAG WOODLAND,7,0.37209302325581395,0.0,0
13999,10,12,3901.81,325.1508333333333,31.545454545454547,COLOUR GLASS T-LIGHT HOLDER HANGING,11,0.34134615384615385,0.0,0
14000,211,1,635.66,635.66,53.0,MULTI COLOUR SILVER T-LIGHT HOLDER,5,0.0,0.0,0
14001,46,3,2043.0800000000002,681.0266666666668,163.5,GREY HEART HOT WATER BOTTLE,4,0.6153846153846154,0.0,0
14002,134,2,529.73,264.865,22.0,IVORY WIRE SWEETHEART LETTER TRAY,7,0.0,0.0,0
14004,43,7,4582.64,654.6628571428572,40.5,RED  HARMONICA IN BOX ,8,0.19883040935672514,0.16374269005847952,0
14005,10,5,2874.72,574.944,51.25,REGENCY CAKESTAND 3 TIER,11,0.35714285714285715,0.35714285714285715,0
14006,116,3,962.19,320.73,98.0,LUNCH BAG PINK POLKADOT,4,0.0,0.0,0
14009,198,2,695.61,347.805,7.0,JAM MAKING SET WITH JARS,5,0.0,0.0,0
14012,278,1,328.8,328.8,53.0,ENCHANTED BIRD COATHANGER 5 HOOK,3,0.0,0.0,0
14013,110,3,473.02,157.67333333333332,82.5,JAM MAKING SET PRINTED,8,0.0,0.7647058823529411,0
14014,77,1,505.18,505.18,53.0,MODERN FLORAL STATIONERY SET,9,0.0,0.0,0
14015,53,1,917.34,917.34,53.0,FULL ENGLISH BREAKFAST PLATE,10,1.0,0.0,0
14016,162,4,4341.21,1085.3025,64.66666666666667,JAM MAKING SET PRINTED,3,0.2422360248447205,0.0,0
14019,47,3,1421.61,473.86999999999995,45.0,DRAWER KNOB CERAMIC BLACK,7,0.36363636363636365,0.3787878787878788,0
14020,17,2,642.8,321.4,71.0,ENGLISH ROSE HOT WATER BOTTLE,11,0.5384615384615384,0.0,0
14021,155,3,631.9,210.63333333333333,50.0,ROSES REGENCY TEACUP AND SAUCER ,5,0.0,0.0,0
14022,225,1,440.0,440.0,53.0,WRAP ENGLISH ROSE ,4,0.0,0.0,0
14023,7,2,584.07,292.035,242.0,RETROSPOT TEA SET CERAMIC 11 PC ,4,0.4838709677419355,0.5161290322580645,0
14024,122,2,327.7,163.85,2.0,JUMBO BAG DOILEY PATTERNS,8,0.0,0.8125,0
14027,61,1,104.82,104.82,53.0,SET OF 36 TEATIME PAPER DOILIES,10,1.0,0.0,0
14029,63,2,467.66,233.83,80.0,WOODEN SKITTLES GARDEN SET,10,0.6,0.0,0
14030,18,8,2358.84,294.855,49.285714285714285,TEA TIME KITCHEN APRON,4,0.34710743801652894,0.17355371900826447,0
14031,7,19,17286.86,909.8347368421053,19.88888888888889,REGENCY CAKESTAND 3 TIER,12,0.36,0.0,0
14032,2,11,2975.59,270.5081818181818,35.9,FULL ENGLISH BREAKFAST PLATE,12,0.3986013986013986,0.1048951048951049,0
14034,22,3,648.89,216.29666666666665,67.5,JINGLE BELL HEART ANTIQUE SILVER,11,0.7093023255813954,0.0,0
14035,29,5,1428.02,285.604,66.75,ASSORTED COLOUR BIRD ORNAMENT,10,0.6060606060606061,0.42424242424242425,0
14036,285,1,626.65,626.65,53.0,HAND OVER THE CHOCOLATE   SIGN ,2,0.0,0.0,0
14037,176,2,147.20000000000002,73.60000000000001,188.0,FELTCRAFT DOLL ROSIE,12,0.9285714285714286,0.0,0
14038,78,3,1560.38,520.1266666666667,64.0,JUMBO STORAGE BAG SUKI,5,0.0,0.0,0
14039,33,1,152.2,152.2,53.0,REGENCY TEA PLATE GREEN ,11,1.0,1.0,0
14040,41,12,3560.32,296.6933333333333,25.90909090909091,DOORMAT TOPIARY,1,0.23580786026200873,0.7336244541484717,0
14041,266,1,141.41,141.41,53.0,PACK OF 12 SUKI TISSUES ,3,0.0,0.0,0
14044,27,4,646.42,161.605,94.0,STRAWBERRY CHARLOTTE BAG,8,0.11650485436893204,0.7378640776699029,0
14045,109,4,1659.75,414.9375,87.66666666666667,SET/5 RED RETROSPOT LID GLASS BOWLS,1,0.16666666666666666,0.0,0
14046,284,1,154.99,154.99,53.0,COLUMBIAN CANDLE ROUND,2,0.0,0.0,0
14047,9,5,1308.6100000000001,261.72200000000004,90.5,SET 7 BABUSHKA NESTING BOXES,12,0.71875,0.0,0
14048,305,1,409.93,409.93,53.0,IVORY HANGING DECORATION  HEART,2,0.0,0.0,0
14049,17,4,5578.72,1394.68,100.0,LUNCH BAG DOLLY GIRL DESIGN,11,0.42887029288702927,0.0,0
14050,32,2,746.36,373.18,74.0,SET OF 9 HEART SHAPED BALLOONS,8,0.3148148148148148,0.0,0
14051,1,23,15610.390000000001,678.7126086956522,16.136363636363637,EDWARDIAN PARASOL BLACK,12,0.5428571428571428,0.10952380952380952,0
14052,20,1,225.36,225.36,53.0,VINTAGE DOILY JUMBO BAG RED ,11,1.0,1.0,0
14053,124,2,260.25,130.125,35.0,COLOURING PENCILS BROWN TUBE,7,0.0,1.0,0
14054,65,1,92.46,92.46,53.0,LUNCH BAG ALPHABET DESIGN,10,1.0,0.0,0
14055,106,1,725.6400000000001,725.6400000000001,53.0,BOX OF VINTAGE ALPHABET BLOCKS,8,0.0,0.0,0
14056,1,23,8152.71,354.46565217391304,12.318181818181818,SET/5 RED RETROSPOT LID GLASS BOWLS,5,0.29503676470588236,0.0,0
14057,24,17,6211.66,365.39176470588234,20.5,LUNCH BOX I LOVE LONDON,2,0.2791519434628975,0.11307420494699646,0
14059,267,1,183.6,183.6,53.0,DOLLY GIRL LUNCH BOX,3,0.0,0.0,0
14060,5,19,6140.42,323.18,19.944444444444443,VICTORIAN GLASS HANGING T-LIGHT,9,0.22277227722772278,0.04455445544554455,0
14062,10,12,10464.85,872.0708333333333,31.818181818181817,COOK WITH WINE METAL SIGN ,12,0.3783783783783784,0.0,0
14064,29,5,1334.34,266.868,60.75,VICTORIAN GLASS HANGING T-LIGHT,8,0.2597402597402597,0.0,0
14066,267,1,152.55,152.55,53.0,CERAMIC BIRDHOUSE CRESTED TIT SMALL,3,0.0,0.0,0
14067,64,2,374.7,187.35,32.0,PACK OF 12 PAISLEY PARK TISSUES ,10,0.5192307692307693,0.4807692307692308,0
14068,320,1,265.85,265.85,53.0,SET OF 6 SPICE TINS PANTRY DESIGN,1,0.0,1.0,0
14071,4,8,1437.57,179.69625,37.0,DOORMAT KEEP CALM AND COME IN,11,0.9102167182662538,0.34055727554179566,0
14073,32,1,151.04,151.04,53.0,GINGHAM HEART DECORATION,11,1.0,0.0,0
14075,5,3,942.26,314.08666666666664,127.5,WRAP ALPHABET DESIGN,3,0.5813953488372093,0.3953488372093023,0
14076,129,1,118.67,118.67,53.0,MEDIUM CERAMIC TOP STORAGE JAR,8,0.0,0.0,0
14077,41,5,499.41999999999996,99.88399999999999,57.75,REX CASH+CARRY JUMBO SHOPPER,3,0.047619047619047616,0.047619047619047616,0
14078,102,6,1049.37,174.89499999999998,53.8,RED RETROSPOT MINI CASES,12,0.2,0.0,0
14079,125,1,375.1,375.1,53.0,SOLDIERS EGG CUP ,8,0.0,1.0,0
14080,33,1,45.599999999999994,45.599999999999994,53.0,GENTLEMAN SHIRT REPAIR KIT ,11,1.0,0.0,0
14081,302,2,921.62,460.81,67.0,LARGE HEART MEASURING SPOONS,2,0.46,0.46,0
14082,365,1,182.25,182.25,53.0,DOLLY GIRL LUNCH BOX,12,1.0,0.0,0
14083,4,9,1002.9,111.43333333333334,45.5,RED RETROSPOT UMBRELLA,12,0.96045197740113,0.0,0
14085,2,18,4421.29,245.62722222222223,21.058823529411764,ASSORTED COLOUR BIRD ORNAMENT,12,0.41964285714285715,0.0,0
14087,3,1,191.47,191.47,53.0,WOOD STAMP SET BEST WISHES,12,1.0,0.0,0
14088,10,13,50491.81,3883.9853846153846,25.5,PHOTO FRAME 3 CLASSIC HANGING,11,0.499151103565365,0.16298811544991512,0
14089,57,1,158.75,158.75,53.0,DOORMAT VINTAGE LEAF,10,1.0,0.0,0
14090,325,1,76.32000000000001,76.32000000000001,53.0,ANTIQUE SILVER TEA GLASS ETCHED,1,0.0,0.0,0
14092,8,14,4076.91,291.2078571428571,26.53846153846154,SOLDIERS EGG CUP ,12,0.45794392523364486,0.17757009345794392,0
14093,12,1,433.86,433.86,53.0,TRADITIONAL CHRISTMAS RIBBONS,11,1.0,1.0,0
14096,4,17,65164.79,3833.2229411764706,5.625,SET OF 3 WOODEN HEART DECORATIONS,11,0.826844061827431,0.0,1
14098,37,1,147.35,147.35,53.0,BALLOONS  WRITING SET ,11,1.0,0.0,0
14099,16,11,3104.17,282.1972727272727,33.4,OFFICE MUG WARMER POLKADOT,12,0.36,0.0,0
14100,138,1,191.95000000000002,191.95000000000002,53.0,REX CASH+CARRY JUMBO SHOPPER,7,0.0,0.0,0
14101,74,6,5976.79,996.1316666666667,50.0,LUNCH BOX I LOVE LONDON,2,0.0,0.11428571428571428,0
14102,5,5,1105.8799999999999,221.176,9.25,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,11,1.0,0.08620689655172414,0
14104,155,2,216.20999999999998,108.10499999999999,11.0,JUMBO BAG DOILEY PATTERNS,6,0.0,0.0,0
14105,239,1,1266.23,1266.23,53.0,REGENCY CAKESTAND 3 TIER,4,0.0,0.0,0
14107,52,7,2703.23,386.17571428571426,51.666666666666664,PACK OF 12 SKULL TISSUES,3,0.1951219512195122,0.2032520325203252,0
14108,31,2,597.91,298.955,70.0,SET OF 5 LUCKY CAT MAGNETS ,11,0.5294117647058824,0.0,0
14109,73,1,144.2,144.2,53.0,STRAWBERRY CERAMIC TRINKET BOX,9,0.0,0.0,0
14110,4,12,5683.15,473.5958333333333,23.545454545454547,BLACK RECORD COVER FRAME,3,0.1870967741935484,0.0,0
14111,14,4,692.85,173.2125,75.33333333333333,ANTIQUE GLASS PEDESTAL BOWL,11,0.5,0.0,0
14112,23,7,2915.15,416.45,41.833333333333336,JUMBO BAG RED RETROSPOT,10,0.3125,0.275,0
14113,4,4,1840.42,460.105,116.66666666666667,SCOTTIE DOG HOT WATER BOTTLE,11,0.7941176470588235,0.0,0
